customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0496-AHOOK,1,0,1,0,24,1,0,1,1,0,0,1,1,1,1,0,1,74.4,1712.9,0
8336-TAVKX,0,1,1,0,72,1,1,1,1,1,1,1,0,1,2,0,1,78.45,5682.25,0
5077-DXTCG,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.3,45.3,1
5924-IFQTT,1,0,1,1,13,1,1,1,0,1,1,1,1,0,0,1,0,72.8,930.05,0
3629-WEAAM,0,0,0,0,8,1,0,1,0,0,1,1,0,1,0,0,0,64.1,504.05,0
9099-FTUHS,0,0,0,0,23,1,1,1,1,0,0,0,0,0,0,0,0,54.4,1249.25,0
3030-YZADT,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,44.95,431,1
7410-KTVFV,1,0,1,0,18,1,0,1,0,0,1,0,0,0,0,1,0,49.55,878.35,1
6429-SHBCB,1,0,0,0,19,1,1,1,0,0,0,0,1,1,0,0,0,69.6,1394.55,0
9097-ZUBYC,1,0,1,0,14,1,0,1,0,0,0,1,0,0,0,0,1,48.8,664.4,0
5148-ORICT,0,0,1,0,64,1,0,1,1,1,1,1,0,1,2,1,0,74.35,4759.55,0
4578-PHJYZ,1,0,1,1,52,1,0,1,0,1,1,1,1,0,1,1,0,68.75,3482.85,0
1265-ZFOSD,0,0,1,0,64,1,1,1,1,1,1,1,0,1,2,1,0,81.3,5129.3,0
5197-LQXXH,0,0,1,0,71,1,1,1,0,1,1,1,1,1,2,1,1,83.3,5894.5,0
0587-DMGBH,0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,1,0,49.85,365.55,1
3523-QRQLL,0,0,1,1,22,1,0,1,0,1,0,0,1,1,1,1,1,69.5,1498.2,1
4717-GHADL,0,0,0,0,50,1,1,1,0,1,0,1,1,1,2,1,0,79.6,4024.2,0
5501-TVMGM,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.25,55.25,0
5879-HMFFH,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,1,88.05,6520.8,0
8550-XSXUQ,1,0,1,0,48,1,1,1,0,1,1,0,0,1,1,1,1,70.55,3420.5,0
9055-MOJJJ,0,0,1,1,64,1,0,1,1,0,0,1,1,0,1,0,0,65.8,4068,0
7250-EQKIY,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,50.45,50.45,1
8205-VSLRB,1,0,1,0,70,1,1,1,1,0,1,1,0,1,2,0,1,77.3,5498.2,0
6817-WTYHE,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,44.9,111.05,0
4013-UBXWQ,0,0,0,0,7,1,1,1,0,0,0,1,1,1,0,1,0,74.65,521.1,1
4931-TRZWN,0,0,0,0,13,1,0,1,1,0,0,0,1,1,0,1,0,71.95,923.85,0
7669-LCRSD,1,0,1,1,12,1,0,1,0,0,0,0,1,0,0,1,0,56.3,628.65,0
9938-EKRGF,0,0,0,0,15,1,0,1,1,1,1,1,1,1,0,0,0,84.45,1287.85,0
2703-AMTUL,1,0,1,1,36,1,0,1,1,1,0,0,0,0,1,0,0,53.65,1939.35,0
5402-HTOTQ,1,0,0,0,16,1,1,1,0,1,0,0,0,0,0,0,0,55.3,875.35,0
3890-RTCMS,1,0,0,0,16,1,0,1,0,0,0,1,0,0,0,1,0,49.45,799,0
7966-YOTQW,1,0,0,0,10,1,1,1,1,0,0,0,0,0,0,1,1,54.5,568.2,0
8806-EAGWC,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,55.15,159.15,1
4324-BZCKL,0,0,1,1,10,1,0,1,0,1,1,0,0,0,0,1,0,55.55,551.3,0
1536-YHDOE,1,0,1,1,17,1,1,1,1,0,0,1,0,0,1,1,0,62.1,1096.65,0
7711-YIJWC,1,0,1,1,61,1,0,1,1,1,1,1,1,1,1,0,1,84.9,5264.5,0
2378-YIZKA,0,0,1,1,68,1,0,1,1,1,1,1,1,1,2,1,1,85.0,5607.75,0
6778-EICRF,1,0,1,1,24,1,1,1,1,0,0,0,1,1,1,0,0,74.8,1821.2,0
4293-ETKAP,0,0,1,1,65,1,1,1,0,1,0,1,1,1,2,1,1,79.4,5071.9,0
6064-PUPMC,1,0,1,1,23,1,0,1,1,0,0,1,0,0,1,0,1,57.2,1423.35,0
6504-VBLFL,1,0,1,0,55,1,0,1,1,1,1,0,0,0,2,0,0,58.6,3068.6,0
7197-VOJMM,1,0,1,0,67,1,0,1,1,1,0,1,0,1,2,1,1,69.2,4671.65,0
9143-CANJF,0,0,1,1,24,1,0,1,1,0,0,1,0,0,0,0,0,55.15,1319.85,0
2041-JIJCI,0,0,0,0,5,1,1,1,0,1,0,0,0,1,0,1,0,64.0,370.25,0
4900-MSOMT,0,0,1,1,72,1,1,1,1,1,1,1,1,0,2,0,1,80.2,5714.2,0
2229-VWQJH,0,0,0,0,24,1,0,1,0,0,1,0,0,0,0,1,1,49.3,1233.25,0
9194-GFVOI,0,0,1,0,42,1,1,1,1,0,1,1,1,1,2,0,1,84.35,3571.6,0
0253-ZTEOB,0,0,1,1,48,1,1,1,0,1,0,1,1,1,2,0,0,79.65,3870.3,0
6685-GBWJZ,1,0,1,0,63,1,0,1,1,1,0,1,1,0,1,0,1,70.8,4448.8,0
3866-MDTUB,0,0,0,0,2,1,0,1,1,0,0,0,1,1,0,1,0,70.75,146.9,1
2195-VVRJF,1,1,1,0,18,1,0,1,1,0,0,0,0,1,0,1,1,59.1,1011.05,0
7657-DYEPJ,1,1,0,0,38,1,0,1,0,1,1,1,1,0,1,1,1,70.15,2497.35,1
5366-OBVMR,0,0,1,0,18,1,0,1,0,0,0,1,0,0,0,1,0,50.3,908.75,0
7593-XFKDI,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,46.3,46.3,1
8690-ZVLCL,0,0,1,1,68,1,1,1,1,1,1,1,1,1,2,0,1,88.0,6161.9,0
1125-SNVCK,0,1,0,0,49,1,0,1,0,0,0,0,0,0,0,0,0,43.8,2106.05,0
7663-RGWBC,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.15,44.15,1
1120-BMWUB,0,0,0,0,16,1,0,1,0,1,0,1,0,0,0,1,0,53.9,834.15,1
2235-ZGKPT,0,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,50.85,239.55,1
3891-PUQOD,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,59.2,59.2,1
5447-VYTKW,1,0,0,0,27,1,0,1,1,0,0,1,0,0,0,0,0,53.45,1461.45,0
8659-HDIYE,0,1,0,0,64,1,1,1,0,1,1,1,0,1,0,0,1,74.65,4869.35,0
3658-KIBGF,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,54.9,54.9,1
7109-CQYUZ,1,0,0,0,52,1,1,1,1,1,1,1,1,1,2,1,0,89.25,4652.4,0
4680-KUTAJ,0,1,0,0,11,1,1,1,1,0,0,0,0,0,0,1,0,55.6,580.8,0
7580-UGXNC,0,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,54.85,104.2,1
5766-FTRTS,1,0,1,0,72,1,0,1,1,1,1,1,1,1,2,0,0,84.45,6033.1,0
8879-ZKJOF,0,0,0,0,41,1,0,1,1,0,1,1,1,1,1,1,1,79.85,3320.75,0
1474-JUWSM,0,0,1,0,58,1,1,1,1,0,0,1,0,1,1,1,0,68.4,3972.25,0
8498-XXGWA,0,0,1,0,65,1,0,1,1,0,1,0,0,0,0,1,0,55.15,3673.15,0
7636-PEPNS,0,0,1,1,58,1,0,1,0,0,0,0,0,0,1,1,0,44.1,2413.05,0
9052-DHNKM,1,0,0,0,26,1,1,1,1,1,0,0,0,0,1,0,0,61.55,1581.95,0
1642-HMARX,0,0,1,0,68,1,1,1,1,1,1,1,1,1,2,1,0,91.7,6424.7,0
8434-PNQZX,0,0,0,0,42,1,1,1,0,0,1,1,1,1,2,1,1,78.45,3373.4,0
6693-DJWTY,0,0,0,1,35,1,0,1,1,1,0,0,0,0,1,0,1,55.6,2016.45,0
2108-YKQTY,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,1,50.7,151.3,1
4918-QLLIW,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,1,53.4,188.7,1
4854-SSLTN,1,0,1,1,2,1,0,1,1,1,0,1,0,0,2,0,0,59.5,130.5,0
0603-OLQDC,1,0,0,1,12,1,0,1,1,0,0,0,1,1,0,1,0,69.85,837.5,0
3272-VUHPV,0,0,1,1,8,1,0,1,0,1,0,1,0,0,0,0,1,56.3,401.5,0
8663-UPDGF,0,0,0,0,26,1,1,1,1,1,0,0,1,0,0,1,1,69.5,1800.05,0
2947-DOMLJ,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,50.6,50.6,1
8174-TBVCF,0,0,1,0,70,1,1,1,1,1,1,1,1,1,2,1,1,94.8,6859.05,0
1877-HKBQX,0,0,0,0,11,1,0,1,1,0,0,1,0,0,1,1,0,54.6,617.85,0
2746-DIJLO,0,0,0,0,41,1,1,1,0,1,0,0,0,0,1,1,1,56.3,2364,0
3508-VLHCZ,0,0,1,1,71,1,1,1,1,1,1,1,1,1,2,1,1,90.55,6239.05,0
4086-ATNFV,0,0,1,1,34,1,0,1,1,1,1,0,0,0,1,1,0,60.8,2042.05,0
5949-EBSQK,1,0,1,1,4,1,0,1,0,0,0,1,0,1,0,0,1,61.45,229.55,1
8950-MTZNV,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.95,44.95,0
0436-TWFFZ,0,0,0,0,67,1,1,1,1,0,1,1,1,1,2,1,0,85.25,5714.2,0
8400-WZICQ,0,0,1,1,55,1,0,1,1,1,0,0,0,0,0,0,0,55.7,3131.8,0
2831-EBWRN,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,45.9,199.75,0
6483-OATDN,1,0,1,1,8,1,0,1,1,0,0,0,0,0,0,1,1,51.3,411.6,0
7673-LPRNY,0,0,0,0,23,1,1,1,1,0,1,0,1,1,1,1,0,78.55,1843.05,0
8229-TNIQA,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,45.3,196.95,1
7339-POGZN,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,50.7,214.55,0
2828-SLQPF,1,0,0,0,19,1,0,1,0,0,0,0,0,0,0,1,1,45.0,865.85,0
0003-MKNFE,1,0,0,0,9,1,1,1,0,0,0,0,0,1,0,0,0,59.9,542.4,0
0975-UYDTX,0,0,1,0,26,1,1,1,1,1,1,1,1,1,1,1,1,90.1,2312.55,0
7743-EXURX,1,0,1,1,8,1,0,1,0,0,1,0,0,0,0,1,0,51.05,415.05,1
4682-BLBUC,1,0,1,0,44,1,0,1,0,1,1,1,1,0,1,1,0,70.95,3250.45,0
5968-VXZLG,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,46.6,87.9,0
8295-KMENE,0,0,1,1,59,1,1,1,1,0,1,1,1,0,2,1,0,76.45,4519.5,0
8710-YGLWG,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.9,44.9,0
5206-HPJKM,1,0,0,0,17,1,0,1,1,1,0,0,0,0,0,1,1,55.5,934.15,0
7587-RZNME,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,43.3,123.65,1
2550-AEVRU,0,0,1,1,57,1,0,1,1,1,0,0,0,0,1,0,0,53.45,3053,0
9026-RNUJS,1,1,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,50.35,237.25,1
1703-MGIAB,0,0,0,0,17,1,1,1,0,0,1,1,1,0,0,1,0,69.0,1108,0
9474-PHLYD,0,0,0,0,15,1,0,1,0,0,1,0,0,1,0,1,0,59.45,892.65,1
5062-CJJKH,1,0,1,1,25,1,0,1,0,1,1,0,0,0,1,0,0,53.65,1355.45,0
2219-MVUSO,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,45.15,438.4,1
8200-LGKSR,1,0,1,0,71,1,1,1,1,0,1,1,1,1,2,0,0,83.2,6126.1,0
1568-BEKZM,1,1,1,0,70,1,1,1,1,1,1,1,1,1,2,0,1,90.05,6333.4,0
6897-RWMUB,1,0,1,1,61,1,0,1,1,1,1,1,0,0,2,1,1,68.05,4158.25,0
4452-QIIEB,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,43.9,278.4,0
4317-VTEOA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,50.75,50.75,1
9677-AVKED,0,0,0,1,53,1,1,1,0,1,1,1,1,1,1,1,0,84.6,4449.75,0
8980-WQFWL,0,0,0,0,35,1,0,1,0,0,1,0,0,1,0,1,0,62.1,2096.1,0
7541-YLXCL,1,0,0,0,36,1,0,1,0,1,0,1,0,1,1,1,0,65.4,2498.4,1
4795-WRNVT,0,0,0,0,40,1,0,1,1,1,0,0,1,0,0,0,0,65.1,2586,0
0260-ZDLGK,0,0,0,1,9,1,0,1,0,0,1,1,1,1,0,1,0,72.9,651.4,1
7860-UXCRM,1,0,1,1,63,1,0,1,1,1,1,1,1,0,2,0,1,74.5,4674.55,0
9643-YBLUR,1,0,1,0,9,1,1,1,0,1,1,0,0,1,0,1,1,69.05,653.95,0
8734-FNWVH,1,0,1,1,31,1,1,1,0,0,0,0,0,1,0,0,1,59.7,1825.5,0
6128-CZOMY,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.65,45.65,1
3656-TKRVZ,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,55.35,165.2,1
6185-TASNN,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,46.3,46.3,0
7925-PNRGI,0,0,1,1,45,1,1,1,1,1,1,1,1,0,0,0,0,81.3,3541.1,0
3038-PQIUY,0,0,0,0,38,1,1,1,1,1,1,0,0,0,0,1,1,66.15,2522.4,0
1501-SGHBW,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,45.85,81,1
8148-BPLZQ,1,0,0,0,34,1,0,1,0,1,0,0,0,0,0,1,0,49.8,1734.2,0
9987-LUTYD,0,0,0,0,13,1,0,1,1,0,0,1,0,0,1,0,0,55.15,742.9,0
3209-ZPKFI,1,0,1,1,47,1,1,1,0,1,0,0,0,0,0,0,0,54.25,2538.2,0
6479-VDGRK,0,0,1,1,72,1,0,1,1,1,1,1,1,1,2,0,1,85.3,6129.2,0
3569-JFODW,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,1,90.95,6652.45,0
0396-UKGAI,1,0,0,1,23,1,0,1,0,1,0,1,0,0,0,1,1,55.3,1284.2,0
5186-EJEGL,1,0,0,0,9,1,0,1,1,0,1,1,1,0,0,1,0,69.5,653.25,0
2722-JMONI,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,49.55,49.55,1
7579-OOPEC,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,1,50.15,115.1,1
0487-CRLZF,0,0,0,0,49,1,0,1,0,0,1,1,1,1,2,1,1,74.45,3721.9,0
4039-PIMHX,1,1,1,0,49,1,0,1,0,1,0,0,0,0,2,0,0,49.8,2398.4,0
3604-WLABM,0,0,0,0,10,1,0,1,0,0,1,1,0,0,0,0,0,54.25,583,0
6410-LEFEN,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,45.15,416.45,1
6257-RJOHI,1,0,0,0,4,1,0,1,0,0,0,1,0,0,0,1,0,50.8,202.3,0
1353-GHZOS,1,0,1,0,22,1,0,1,1,0,0,0,1,0,1,1,1,59.75,1374.35,0
9378-FXTIZ,0,0,1,0,54,1,1,1,0,0,0,0,1,1,1,1,1,70.15,3715.65,1
7825-GKXMW,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.8,45.8,1
2364-UFROM,1,0,0,0,30,1,0,1,1,1,0,1,1,0,1,0,0,70.4,2044.75,0
6473-ULUHT,1,0,1,1,16,1,1,1,1,1,0,1,1,1,0,0,0,84.9,1398.25,0
7688-AWMDX,1,0,1,0,71,1,0,1,1,0,0,1,0,0,2,0,1,54.5,3778.2,0
2150-WLKUW,0,0,1,0,40,1,1,1,0,1,0,0,1,0,1,0,1,63.9,2635,0
7159-FVYPK,0,0,1,1,3,1,1,1,0,1,1,0,1,0,0,1,1,69.15,235,0
7032-LMBHI,0,0,0,0,37,1,1,1,1,0,0,0,1,0,1,0,1,64.65,2347.85,0
3144-AUDBS,0,0,1,0,6,1,0,1,0,0,0,1,0,0,0,1,0,49.15,270.8,1
1137-DGOWI,0,0,1,0,30,1,0,1,0,1,1,1,0,1,1,0,1,70.25,2198.9,0
4227-OJHAL,0,0,1,1,68,1,1,1,1,1,1,0,1,0,1,1,1,73.0,5163,0
9220-CXRSC,0,0,1,1,69,1,1,1,1,0,0,1,0,0,2,0,1,61.4,4059.85,0
2103-ZRXFN,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,50.75,50.75,0
4877-TSOFF,0,0,1,1,55,1,1,1,1,1,0,1,0,1,1,1,1,75.75,4264.25,0
9209-NWPGU,1,0,0,0,44,1,0,1,1,0,0,1,1,0,1,0,0,65.4,2774.55,0
7306-YDSOI,1,0,1,1,69,1,0,1,1,1,1,0,0,0,2,1,1,59.75,4069.9,0
0655-YDGFJ,1,0,0,0,29,1,0,1,0,0,1,0,0,0,0,0,1,48.95,1323.7,0
1097-FSPVW,0,0,0,0,42,1,0,1,1,0,1,0,0,0,0,0,1,54.55,2455.05,0
6352-GIGGQ,1,0,0,0,67,1,1,1,1,1,1,1,1,1,1,1,1,88.8,5903.15,0
3082-YVEKW,0,0,1,1,23,1,1,1,1,0,1,1,1,0,2,1,1,77.15,1759.4,0
8601-QACRS,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,0,50.6,249.95,1
2391-SOORI,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,49.35,219.65,1
1548-ARAGG,0,0,1,1,4,1,1,1,0,1,0,1,0,0,0,1,0,58.5,224.85,0
6339-RZCBJ,1,0,0,0,48,1,0,1,0,1,1,1,1,1,2,0,1,78.9,3771.5,0
4415-WNGVR,0,1,1,0,12,1,0,1,1,0,1,1,1,1,1,1,0,79.2,943.85,0
0412-UCCNP,1,0,0,0,55,1,0,1,1,0,1,1,0,0,2,1,0,59.2,3175.85,0
4615-PIVVU,0,0,0,0,42,1,0,1,0,0,1,1,0,1,2,0,1,66.5,2762.75,0
8885-QSQBX,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,49.55,49.55,0
9385-NXKDA,0,0,1,0,72,1,1,1,1,1,1,0,1,1,2,1,1,82.65,5919.35,0
0430-IHCDJ,1,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,0,49.0,749.25,0
4201-JMNGR,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,55.8,55.8,1
1309-XGFSN,1,1,1,1,52,1,1,1,0,1,1,0,1,1,1,1,0,80.85,4079.55,0
6968-URWQU,1,0,1,0,43,1,0,1,0,0,0,0,1,0,1,1,0,56.35,2391.15,0
9631-XEYKE,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,50.4,137.25,0
8631-NBHFZ,1,1,1,1,66,1,1,1,1,1,1,1,1,0,2,0,1,79.4,5154.6,1
1335-MXCSE,1,0,1,1,55,1,0,1,0,0,1,1,0,0,2,1,1,55.25,3119.9,0
4280-DLSHD,1,0,1,0,8,1,0,1,0,1,1,0,0,0,0,1,0,54.75,445.85,0
8614-VGMMV,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,0,49.1,679.55,1
7868-BGSZA,1,0,1,0,43,1,1,1,1,0,1,0,1,1,1,1,0,80.2,3581.6,0
2930-UOTMB,0,0,0,0,31,1,1,1,1,0,1,1,0,0,0,0,1,65.25,1994.3,1
2903-YYTBW,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,44.55,44.55,0
3620-MWJNE,1,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,0,54.45,87.3,0
6701-YVNQG,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,88.7,6301.7,0
4304-XUMGI,1,1,1,1,50,1,1,1,1,1,1,0,0,1,2,1,1,75.15,3822.45,0
9065-ZCPQX,1,0,1,0,72,1,1,1,1,1,1,1,0,1,2,0,1,78.85,5763.15,0
6402-EJMWF,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,0,55.3,238.5,0
4626-OZDTJ,0,0,1,0,51,1,1,1,0,1,0,1,1,1,1,1,1,78.65,3950.85,0
9169-BSVIN,1,0,0,0,12,1,1,1,0,0,1,0,1,1,0,0,1,74.75,827.05,0
2325-ZUSFD,0,0,1,1,57,1,0,1,1,0,0,0,1,1,1,1,1,70.1,3913.3,1
6872-HXFNF,0,0,1,0,64,1,1,1,0,0,1,1,0,0,1,0,1,58.35,3756.45,0
3594-UVONA,0,0,0,0,35,1,1,1,1,0,1,1,1,1,1,1,1,85.95,3110.1,1
1767-TGTKO,0,0,1,1,8,1,0,1,0,0,0,0,0,0,0,1,0,45.45,411.75,0
8805-JNRAZ,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,49.2,103.7,0
6418-HNFED,1,0,1,0,51,1,0,1,1,1,1,1,1,1,2,1,1,83.25,4089.45,0
7691-KGKGP,1,0,1,1,53,1,0,1,0,1,0,1,1,0,0,0,1,65.0,3363.8,0
0840-DCNZE,1,0,0,0,47,1,0,1,1,1,1,1,1,1,1,1,1,86.95,4138.9,0
4922-CVPDX,0,0,1,0,26,1,0,1,0,1,1,0,1,1,2,1,1,73.5,1905.7,0
4570-QHXHL,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,0,43.75,405.7,0
7359-PTSXY,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.75,45.75,1
9470-RTWDV,1,0,1,1,26,1,1,1,0,0,1,1,1,1,1,1,1,82.0,2083.1,0
2176-OSJUV,1,0,1,0,71,1,1,1,1,1,0,1,0,0,2,0,1,65.15,4681.75,0
9348-YVOMK,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,44.8,176.2,0
7995-ZHHNZ,1,0,1,0,42,1,1,1,1,0,0,0,0,0,1,0,1,56.1,2386.85,0
5816-SCGFC,0,1,0,0,7,1,0,1,0,1,0,0,0,0,0,1,0,51.3,419.35,0
0991-BRRFB,1,0,0,0,18,1,0,1,1,0,0,0,0,0,0,0,0,49.4,874.8,1
7964-YESJC,0,0,1,0,24,1,1,1,1,1,1,0,0,0,0,0,0,66.3,1559.45,0
9938-ZREHM,0,0,1,0,37,1,1,1,0,1,0,1,0,1,1,0,0,72.1,2658.4,0
9702-AIUJO,1,0,1,1,50,1,0,1,0,0,0,0,0,0,1,1,1,44.8,2230.85,0
8851-RAGOV,0,0,1,0,25,1,0,1,1,1,0,1,0,1,0,1,0,71.05,1837.7,0
0701-TJSEF,1,0,0,0,9,1,0,1,1,0,1,1,0,1,0,1,1,68.25,576.95,0
6629-LADHQ,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,50.95,123.05,0
6959-UWKHF,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,42.9,42.9,1
8720-RQSBJ,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,44.0,44,0
4324-AHJKS,0,0,0,0,5,1,0,1,1,0,1,0,0,0,0,0,1,55.8,300.4,0
4495-LHSSK,0,0,0,1,18,1,1,1,1,0,0,0,0,0,0,0,0,57.65,992.7,0
5915-ANOEI,1,0,1,0,70,1,1,1,1,1,1,1,1,0,2,0,0,79.15,5536.5,0
8788-DOXSU,1,0,0,0,59,1,0,1,0,0,1,0,0,1,1,1,1,61.35,3645.5,0
7404-JLKQG,0,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,57.55,161.45,0
2541-YGPKE,1,0,1,1,42,1,0,1,1,0,0,1,0,1,1,0,1,63.7,2763.35,0
5382-TEMLV,1,0,0,0,45,1,0,1,1,0,0,0,0,0,0,1,1,50.9,2298.55,0
9592-ERDKV,1,0,1,0,37,1,1,1,1,0,1,0,1,1,1,0,0,79.25,2911.8,0
7130-CTCUS,1,1,1,0,16,1,0,1,1,1,0,0,0,0,0,1,1,54.55,825.1,0
6194-HBGQN,1,0,0,0,51,1,1,1,1,1,1,1,1,0,1,1,1,81.15,4126.2,0
2987-BJXIK,0,0,0,0,70,1,1,1,1,1,1,0,1,1,2,0,0,84.7,5991.05,0
9769-TSBZE,0,0,0,1,70,1,1,1,1,1,0,1,0,0,2,0,0,66.0,4891.5,0
6023-GSSXW,0,0,1,0,69,1,0,1,0,1,0,0,0,1,2,1,1,61.45,4131.2,0
6752-APNJL,1,0,1,1,42,1,0,1,1,1,0,0,0,0,0,0,0,54.5,2301.15,0
9823-EALYC,1,0,1,1,72,1,1,1,1,1,1,1,1,0,2,1,1,80.85,5727.45,0
5803-NQJZO,1,0,1,0,72,1,1,1,1,1,1,1,0,0,2,1,1,67.8,4804.65,0
4006-HKYHO,1,0,0,0,63,1,0,1,1,1,1,1,1,1,2,1,1,86.7,5309.5,0
6689-KXGBO,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,50.55,50.55,1
9667-TKTVZ,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,0,54.35,117.05,0
8570-KLJYJ,0,0,0,0,36,1,1,1,1,0,0,0,0,0,1,0,0,54.45,1893.5,0
7754-IXRMC,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.35,45.35,0
9473-CBZOP,0,0,0,0,28,1,1,1,1,0,1,0,0,0,1,0,0,59.0,1654.45,0
2969-WGHQO,0,0,1,1,7,1,0,1,1,1,1,0,1,0,1,0,0,69.45,477.05,0
4256-ZWTZI,0,0,0,1,5,1,0,1,0,0,0,1,0,0,0,1,0,51.0,286.8,0
5196-WPYOW,1,0,1,1,67,1,0,1,1,1,0,1,0,0,1,0,0,60.05,3994.05,0
4608-LCIMN,1,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,1,44.65,369.15,0
5404-GGUKR,1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,1,0,51.35,262.3,0
2126-GSEGL,0,0,1,0,70,1,1,1,0,1,1,1,1,1,2,1,1,84.8,5917.55,0
0440-QEXBZ,0,0,0,0,44,1,1,1,0,0,0,0,0,0,0,1,0,50.15,2139.1,0
7446-YPODE,1,1,0,0,11,1,1,1,1,1,0,0,0,0,0,0,1,60.25,662.95,0
3415-TAILE,0,0,1,1,2,1,0,1,0,0,0,0,1,1,0,0,0,65.7,134.35,1
0757-WCUUZ,1,0,1,1,54,1,1,1,0,0,1,0,0,1,2,0,1,63.35,3409.1,0
1629-DQQVB,0,0,0,0,14,1,0,1,1,0,0,0,0,0,0,0,1,50.1,709.5,0
0374-AACSZ,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,50.15,50.15,0
4872-VXRIL,1,0,0,0,56,1,1,1,1,1,0,1,0,0,1,1,1,64.65,3665.55,0
9140-CZQZZ,0,0,1,0,68,1,0,1,1,1,0,1,1,1,2,1,1,79.6,5515.8,0
7683-CBDKJ,1,0,1,1,14,1,0,1,1,1,0,0,1,0,0,1,0,65.45,937.6,1
0628-CNQRM,1,0,1,1,22,1,0,1,1,0,1,1,1,0,1,1,1,67.5,1544.05,1
0112-QWPNC,1,0,1,0,49,1,1,1,1,0,1,1,1,1,1,0,0,84.35,4059.35,1
2235-EZAIK,0,0,1,0,72,1,1,1,1,1,1,1,1,0,2,0,1,79.2,5401.9,0
